record_id,date,route_id,vessel_type_id,port_id,distance_nm,freight_rate_usd,transit_delay_days,trade_volume_tons,ghg_emission_tons,period_status
357,2023-12-23,1,1,102,8673,2774,6,56232,22896.5,During-Disruption
358,2023-01-23,3,2,103,6147,3299,7,83450,16325.5,Pre-Disruption
359,2024-06-05,2,1,103,11757,4384,12,69414,30794.5,During-Disruption
360,2025-03-12,1,4,102,8477,2263,5,48958,23078.5,Post-Disruption
361,2025-01-31,2,2,103,11903,4211,13,48036,30830.5,Post-Disruption
362,2024-03-17,3,4,102,6324,3531,6,47767,16452.0,During-Disruption
363,2025-02-07,1,3,101,8662,2268,5,66305,22733.0,Post-Disruption
364,2025-10-12,1,4,103,8502,2323,4,81872,22575.0,Post-Disruption
365,2024-05-30,4,2,103,1508,1976,3,78067,5206.0,During-Disruption
366,2025-11-05,1,4,102,8664,2856,4,35539,23328.0,Post-Disruption
367,2025-03-02,1,1,103,8455,2495,5,32079,22005.5,Post-Disruption
368,2023-12-02,2,1,104,11951,4357,14,65584,31828.5,During-Disruption
369,2023-09-15,3,2,101,6399,3540,8,16383,17463.5,Pre-Disruption
370,2024-05-11,1,4,103,8471,2724,4,46976,22391.5,During-Disruption
371,2025-06-14,1,1,103,8540,2267,7,51739,22102.0,Post-Disruption
372,2023-06-09,1,1,103,8579,2469,4,67862,22906.5,Pre-Disruption
373,2025-05-01,4,2,102,1602,1732,4,71420,5126.0,Post-Disruption
374,2024-11-20,1,2,101,8670,2261,4,67803,23346.0,During-Disruption
375,2024-01-15,2,1,101,11809,4160,14,56707,31172.5,During-Disruption
376,2025-08-14,4,3,103,1481,1625,1,18179,5098.5,Post-Disruption
377,2024-11-21,1,4,103,8483,2485,7,77917,22058.5,During-Disruption
378,2025-12-02,4,4,102,1656,2045,2,72260,4760.0,Post-Disruption
379,2023-10-12,4,1,101,1592,1848,4,83232,4853.0,Pre-Disruption
380,2024-02-01,3,1,104,6238,2990,8,64528,16435.0,During-Disruption
381,2023-01-12,1,1,103,8620,2235,4,63904,22080.0,Pre-Disruption
382,2024-05-13,2,1,104,11888,4006,14,60012,31004.0,During-Disruption
383,2025-01-23,3,1,104,6296,3405,7,43734,17608.0,Post-Disruption
384,2023-02-04,4,3,101,1473,1920,2,84861,4385.5,Pre-Disruption
385,2024-12-27,1,1,104,8597,2401,5,51817,23387.5,During-Disruption
386,2025-04-28,3,4,103,6359,3452,6,33806,16808.5,Post-Disruption
387,2023-03-31,1,4,103,8598,2743,7,50053,22555.0,Pre-Disruption
388,2025-02-14,1,1,102,8536,2853,4,79348,22441.0,Post-Disruption
389,2024-08-27,2,4,101,11874,4255,14,54158,31436.0,During-Disruption
390,2025-08-27,3,3,101,6232,3060,6,23577,16902.0,Post-Disruption
391,2025-10-18,2,2,104,11726,4029,14,63798,30718.0,Post-Disruption
392,2024-02-22,2,1,103,11956,4456,12,71563,31445.0,During-Disruption
393,2023-04-25,4,2,103,1450,1861,4,71713,4815.0,Pre-Disruption
394,2024-09-08,1,1,102,8543,2209,5,41042,22202.5,During-Disruption
395,2025-04-05,2,2,104,11935,4358,12,19504,31557.5,Post-Disruption
396,2024-02-17,1,1,103,8559,2475,7,30709,22643.5,During-Disruption
397,2024-12-29,1,2,101,8670,2323,4,43631,22468.0,During-Disruption
398,2025-10-17,2,1,102,11853,4629,12,71119,30905.5,Post-Disruption
399,2025-01-30,4,1,101,1436,1867,2,19649,4211.0,Post-Disruption
400,2024-11-06,2,2,102,11916,4277,14,26711,30664.0,During-Disruption
401,2024-04-01,3,2,101,6229,2975,9,57797,17037.5,During-Disruption
402,2025-07-08,1,1,104,8475,2725,4,83678,21702.5,Post-Disruption
403,2023-07-11,1,1,103,8687,2817,5,31629,22654.5,Pre-Disruption
404,2025-01-08,2,4,101,11896,4175,12,76441,30588.0,Post-Disruption
405,2025-09-04,1,2,104,8616,2893,4,29397,22249.0,Post-Disruption
406,2025-10-05,1,1,101,8498,2235,5,44551,21904.0,Post-Disruption
407,2023-04-06,2,2,104,11984,4566,12,23533,31768.0,Pre-Disruption
408,2024-10-24,1,1,102,8629,2469,4,46600,23147.5,During-Disruption
409,2023-02-06,1,1,104,8508,2201,7,40301,22874.0,Pre-Disruption
410,2023-10-06,2,2,101,11863,4255,15,53835,31036.5,Pre-Disruption
411,2023-08-05,2,3,103,11815,4513,15,83422,30417.5,Pre-Disruption
412,2025-05-16,4,3,102,1470,2172,1,68304,5550.0,Post-Disruption
413,2025-05-22,2,1,102,11913,4362,12,65461,31590.5,Post-Disruption
414,2023-03-03,2,4,104,11752,4106,15,57439,30740.0,Pre-Disruption
415,2024-08-18,4,1,101,1484,1733,1,24938,4596.0,During-Disruption
416,2024-12-29,3,4,104,6175,3308,7,55390,17395.5,During-Disruption
417,2024-02-01,1,1,102,8666,2650,5,52056,23232.0,During-Disruption
418,2024-11-29,1,1,103,8647,2734,4,61991,22909.5,During-Disruption
419,2025-11-08,2,2,104,11985,4584,12,38153,31123.5,Post-Disruption
420,2023-06-26,2,1,101,11778,4350,14,30864,31138.0,Pre-Disruption
421,2024-01-31,3,3,104,6206,2927,7,25087,16089.0,During-Disruption
422,2024-03-20,3,2,104,6181,3436,6,32050,16983.5,During-Disruption
423,2023-03-17,2,1,104,11901,4064,14,64737,31750.5,Pre-Disruption
424,2023-09-22,4,2,103,1629,1793,2,45733,5767.5,Pre-Disruption
425,2024-03-30,2,1,101,11926,4206,14,42302,31320.0,During-Disruption
426,2024-12-18,1,1,101,8419,2498,7,66766,23007.5,During-Disruption
427,2025-01-04,3,4,102,6367,2939,8,83633,17053.5,Post-Disruption
428,2025-04-30,1,4,102,8577,2663,7,45757,22667.5,Post-Disruption
429,2023-05-24,3,1,104,6239,2922,6,80267,17571.5,Pre-Disruption
430,2025-06-03,4,2,102,1479,2288,1,28675,4991.5,Post-Disruption
431,2025-12-28,2,1,101,11881,4127,13,59304,30848.5,Post-Disruption
432,2024-01-31,2,3,104,11773,4262,14,31063,30823.5,During-Disruption
433,2025-11-14,2,4,102,11846,4034,14,82922,30973.0,Post-Disruption
434,2025-08-05,1,1,103,8632,2686,4,69597,22574.0,Post-Disruption
435,2025-06-09,1,3,102,8541,2300,5,78463,23334.5,Post-Disruption
436,2024-07-22,2,1,103,11849,4610,12,64928,30306.5,During-Disruption
437,2025-11-28,3,1,102,6231,2981,7,42569,16805.5,Post-Disruption
438,2023-04-19,2,4,101,11938,4316,14,16404,31535.0,Pre-Disruption
439,2025-12-01,1,2,102,8561,2529,7,65473,23232.5,Post-Disruption
440,2025-07-23,2,1,103,11949,4195,13,70325,30648.5,Post-Disruption
441,2024-02-02,3,2,103,6227,3313,8,68255,17180.5,During-Disruption
442,2024-09-25,2,1,102,11973,4508,13,43500,31674.5,During-Disruption
443,2025-01-02,2,1,104,11781,4480,15,64159,31416.5,Post-Disruption
444,2023-08-23,3,4,103,6331,2967,9,74118,17017.5,Pre-Disruption
445,2024-10-19,2,2,101,11730,4392,12,46871,30445.0,During-Disruption
446,2025-01-20,2,3,102,11933,4272,15,27543,30729.5,Post-Disruption
447,2024-08-10,3,1,103,6183,3198,9,58240,17451.5,During-Disruption
448,2025-10-29,1,2,102,8441,2340,4,15697,23035.5,Post-Disruption
449,2025-08-11,4,4,102,1601,1784,4,29968,5419.5,Post-Disruption
450,2024-05-06,1,1,104,8650,2865,4,35385,22408.0,During-Disruption
451,2025-07-01,1,1,102,8484,2388,5,49691,21940.0,Post-Disruption
452,2023-06-19,3,2,102,6282,3473,8,74078,17028.0,Pre-Disruption
453,2025-08-03,1,1,102,8665,2218,4,53156,23206.5,Post-Disruption
454,2025-03-05,3,1,101,6170,2980,7,67305,16862.0,Post-Disruption
455,2024-09-25,3,4,102,6121,3397,9,57665,16077.5,During-Disruption
456,2023-01-29,3,4,101,6175,3441,7,21156,16415.5,Pre-Disruption
457,2023-12-05,4,2,102,1668,2238,1,61049,5016.0,During-Disruption
458,2024-05-14,1,3,104,8567,2417,4,38452,22891.5,During-Disruption
459,2024-05-25,3,4,104,6339,3424,6,43541,17241.5,During-Disruption
460,2023-08-05,1,3,103,8450,2888,4,60322,21796.0,Pre-Disruption
461,2025-12-29,2,1,102,11782,4337,13,53718,30497.0,Post-Disruption
462,2024-03-20,3,1,104,6189,3020,8,50890,17004.5,During-Disruption
463,2025-05-25,1,1,104,8412,2668,6,15302,22347.0,Post-Disruption
464,2023-06-16,2,1,102,11856,4371,13,61854,31118.0,Pre-Disruption
465,2023-04-01,2,1,103,11898,4481,14,22510,30788.0,Pre-Disruption
466,2024-12-14,2,1,101,11853,4178,15,33462,30333.5,During-Disruption
467,2023-02-08,4,1,104,1597,1710,2,45325,5695.5,Pre-Disruption
468,2023-06-22,1,1,104,8623,2208,5,61800,22773.5,Pre-Disruption
469,2024-10-14,2,2,101,11817,4221,13,78689,30580.5,During-Disruption
470,2025-01-23,3,1,104,6250,3521,8,51437,16507.0,Post-Disruption
471,2025-12-17,2,3,101,11943,4647,13,40117,31774.5,Post-Disruption
472,2024-04-20,1,1,101,8474,2307,5,28354,22672.0,During-Disruption
473,2024-03-31,2,3,103,11912,4336,12,75500,31161.0,During-Disruption
474,2025-04-08,1,4,101,8674,2403,4,21549,23206.0,Post-Disruption
475,2025-06-13,1,3,101,8643,2726,6,68935,22352.5,Post-Disruption
476,2025-10-21,3,3,101,6277,3352,6,83015,17640.5,Post-Disruption
477,2024-01-22,2,4,101,11807,4673,15,68734,31344.5,During-Disruption
478,2023-12-14,4,1,104,1690,1794,1,43537,4840.0,During-Disruption
479,2023-07-09,3,4,101,6276,3160,6,74394,17330.0,Pre-Disruption
480,2024-05-19,2,3,104,11873,4008,13,65512,31030.5,During-Disruption
481,2025-04-03,1,3,102,8492,2415,7,73279,23185.0,Post-Disruption
482,2025-07-17,2,1,102,11799,4112,15,42622,30121.5,Post-Disruption
483,2025-07-22,1,2,101,8580,2828,4,40339,21982.0,Post-Disruption
484,2023-05-14,4,2,103,1558,1939,3,64051,4867.0,Pre-Disruption
485,2023-02-27,1,2,103,8495,2246,5,61964,22340.5,Pre-Disruption
486,2024-11-15,1,3,104,8631,2688,6,74698,22839.5,During-Disruption
487,2024-11-02,2,1,104,11950,4321,14,28977,31833.0,During-Disruption
488,2023-06-22,1,1,102,8466,2297,6,42938,22514.0,Pre-Disruption
489,2025-03-25,1,1,104,8636,2644,7,79893,22112.0,Post-Disruption
490,2023-03-21,2,1,103,11718,4092,14,69445,30742.0,Pre-Disruption
491,2025-06-04,1,1,102,8686,2451,6,30859,23209.0,Post-Disruption
492,2023-07-22,1,1,101,8687,2362,7,32391,23322.5,Pre-Disruption
493,2025-02-02,1,1,104,8606,2357,4,81653,22217.0,Post-Disruption
494,2023-02-16,3,1,101,6202,3478,9,55058,16559.0,Pre-Disruption
495,2024-10-17,2,1,104,11858,4137,15,23228,31275.0,During-Disruption
496,2024-04-15,2,4,103,11894,4383,12,48401,31332.0,During-Disruption
497,2025-08-28,2,3,104,11750,4311,14,75135,31254.0,Post-Disruption
498,2025-11-01,1,3,103,8623,2489,6,57212,22257.5,Post-Disruption
499,2025-01-05,4,1,103,1601,1664,1,52282,5887.5,Post-Disruption
500,2025-02-22,1,2,101,8491,2397,6,37243,23221.5,Post-Disruption
501,2025-08-25,2,2,104,11854,4682,12,36364,30519.0,Post-Disruption
502,2023-12-24,3,4,101,6275,3427,9,47474,17098.5,During-Disruption
503,2025-08-29,3,3,103,6209,3436,8,44850,17064.5,Post-Disruption
504,2024-10-29,1,2,103,8698,2449,6,38907,23088.0,During-Disruption
505,2024-01-08,1,4,103,8622,2738,5,58011,22699.0,During-Disruption
506,2025-10-28,3,1,103,6278,3581,8,73071,16889.0,Post-Disruption
507,2024-11-06,1,1,102,8625,2316,5,41668,22706.5,During-Disruption
508,2023-03-31,3,2,103,6174,3466,8,24416,16055.0,Pre-Disruption
509,2024-11-28,3,1,104,6170,3385,7,29585,17083.0,During-Disruption
510,2024-06-23,3,1,103,6308,3262,6,15685,16524.0,During-Disruption
511,2025-01-01,1,3,102,8502,2225,6,83676,23142.0,Post-Disruption
512,2025-05-18,3,1,104,6140,3519,6,53848,17207.0,Post-Disruption
513,2023-02-10,2,2,102,11979,4601,13,20648,30991.5,Pre-Disruption
514,2025-01-09,3,4,102,6129,3392,7,15429,15827.5,Post-Disruption
515,2024-05-16,1,1,104,8642,2556,5,66959,23262.0,During-Disruption
516,2025-08-16,1,1,102,8451,2611,5,38267,21848.5,Post-Disruption
517,2025-07-17,1,1,103,8456,2675,7,79956,22931.0,Post-Disruption
518,2024-04-05,1,1,101,8589,2613,4,65346,22853.5,During-Disruption
519,2025-01-01,2,1,101,11778,4121,13,27665,30659.0,Post-Disruption
520,2025-01-21,4,1,101,1595,2060,3,37106,5120.5,Post-Disruption
521,2025-07-13,1,1,104,8596,2628,5,26889,23145.0,Post-Disruption
522,2025-06-27,3,1,104,6130,3142,6,42669,15876.0,Post-Disruption
523,2024-01-25,1,3,104,8429,2602,7,59334,22850.5,During-Disruption
524,2025-06-01,1,4,101,8512,2451,4,62106,22521.0,Post-Disruption
525,2023-09-13,1,3,101,8537,2274,6,79947,23174.5,Pre-Disruption
526,2024-12-09,1,2,104,8621,2311,7,66998,22400.5,During-Disruption
527,2024-03-25,4,1,101,1571,2262,1,50852,4696.5,During-Disruption
528,2023-01-10,1,3,102,8554,2809,5,79262,22289.0,Pre-Disruption
529,2025-04-03,2,1,102,11975,4359,14,26095,31053.5,Post-Disruption
530,2025-03-08,2,1,101,11919,4167,14,38212,31479.5,Post-Disruption
531,2025-05-26,4,3,104,1675,1849,4,66173,5879.5,Post-Disruption
532,2025-10-25,1,1,103,8411,2412,4,60549,22821.5,Post-Disruption
533,2025-10-12,1,1,103,8484,2642,6,37972,22327.0,Post-Disruption
534,2024-01-09,1,4,101,8621,2245,7,59356,22875.5,During-Disruption
535,2025-12-24,2,4,103,11748,4017,13,62097,30853.0,Post-Disruption
536,2023-05-26,1,1,104,8579,2549,5,69056,22345.5,Pre-Disruption
537,2023-08-12,3,1,102,6109,3119,9,84532,16112.5,Pre-Disruption
538,2023-06-26,2,2,102,11960,4687,12,68707,31016.0,Pre-Disruption
539,2025-05-02,2,3,104,11885,4397,13,42584,30218.5,Post-Disruption
540,2023-03-04,2,1,103,11928,4660,13,16578,30343.0,Pre-Disruption
541,2025-04-06,1,2,101,8557,2297,7,36060,22460.5,Post-Disruption
542,2025-03-05,2,4,102,11972,4004,12,25400,31156.0,Post-Disruption
543,2024-11-19,4,1,103,1420,1758,2,56625,4369.0,During-Disruption
544,2023-04-15,3,4,103,6115,2986,6,44570,16323.5,Pre-Disruption
545,2024-05-25,3,4,102,6382,3019,9,18862,17934.0,During-Disruption
546,2024-01-20,3,1,102,6214,3342,6,47437,17476.0,During-Disruption
547,2024-02-09,1,3,101,8405,2371,4,27627,21994.5,During-Disruption
548,2025-04-02,1,1,104,8697,2775,6,67976,22807.5,Post-Disruption
549,2024-06-01,1,3,103,8658,2805,5,48184,23254.0,During-Disruption
550,2024-04-20,1,3,101,8439,2881,5,42140,22099.5,During-Disruption
551,2024-12-09,1,1,102,8675,2434,5,68683,22988.5,During-Disruption
552,2025-02-09,2,3,104,11931,4477,12,66399,31089.5,Post-Disruption
553,2025-11-12,2,3,104,11706,4120,15,75874,31152.0,Post-Disruption
554,2025-09-23,3,1,103,6192,3396,6,27666,17040.0,Post-Disruption
555,2024-11-07,3,1,104,6120,3511,7,73173,16085.0,During-Disruption
556,2024-12-14,4,1,102,1410,2021,2,78212,4531.0,During-Disruption
557,2023-03-24,1,2,102,8449,2334,5,44843,22247.5,Pre-Disruption
558,2024-04-01,1,4,102,8664,2514,5,20919,22914.0,During-Disruption
559,2023-01-01,2,3,101,11744,4068,15,69063,31071.0,Pre-Disruption
560,2023-02-20,1,1,102,8684,2397,6,81778,22339.0,Pre-Disruption
561,2024-11-15,1,2,101,8670,2210,4,70472,22478.0,During-Disruption
562,2024-12-17,1,1,102,8674,2329,7,36969,23108.0,During-Disruption
563,2024-03-24,1,1,102,8434,2309,6,28081,22311.0,During-Disruption
564,2025-05-30,2,1,104,11840,4026,13,81425,30635.0,Post-Disruption
565,2024-05-02,2,1,103,11843,4399,15,55098,31379.5,During-Disruption
566,2023-02-03,2,2,102,11944,4319,15,74801,30586.0,Pre-Disruption
567,2023-04-05,2,4,104,11892,4193,15,38225,30887.0,Pre-Disruption
568,2025-12-31,1,2,104,8434,2545,4,38601,21908.0,Post-Disruption
569,2023-06-03,1,2,103,8671,2215,6,70737,22184.5,Pre-Disruption
570,2023-09-07,1,1,104,8577,2272,6,45765,22799.5,Pre-Disruption
571,2024-11-04,1,4,104,8669,2827,4,73576,22227.5,During-Disruption
572,2024-03-13,3,3,103,6250,3100,8,77815,16675.0,During-Disruption
573,2023-04-28,3,4,101,6198,3544,7,55808,16974.0,Pre-Disruption
574,2025-02-09,2,1,103,11728,4163,15,52950,30093.0,Post-Disruption
575,2023-09-25,1,2,103,8549,2206,6,31722,22992.5,Pre-Disruption
576,2025-12-13,2,2,102,11907,4060,14,80857,30924.5,Post-Disruption
577,2023-08-24,2,1,102,11961,4351,15,35642,31523.5,Pre-Disruption
578,2024-01-24,2,2,101,11909,4484,13,31719,31038.5,During-Disruption
579,2025-09-16,2,4,103,11788,4631,13,79800,31204.0,Post-Disruption
580,2025-02-01,2,1,103,11936,4450,14,69514,30904.0,Post-Disruption
581,2024-02-05,2,1,101,11947,4413,13,77769,31423.5,During-Disruption
582,2024-09-15,3,3,102,6357,2930,6,20271,16668.5,During-Disruption
583,2025-02-05,1,1,103,8591,2759,7,33787,22943.5,Post-Disruption
584,2025-07-07,3,2,101,6195,2990,9,18134,17454.5,Post-Disruption
585,2025-05-02,1,2,102,8435,2717,4,70614,22387.5,Post-Disruption
586,2024-07-31,1,1,104,8495,2645,5,54698,22636.5,During-Disruption
587,2023-03-16,4,3,101,1436,1884,2,15916,4516.0,Pre-Disruption
588,2024-03-10,4,2,101,1633,1992,4,43263,5735.5,During-Disruption
589,2023-04-13,1,4,103,8501,2795,4,82666,22047.5,Pre-Disruption
590,2025-02-02,2,3,104,11879,4138,12,45407,30758.5,Post-Disruption
591,2025-01-07,1,4,102,8469,2529,7,20691,22150.5,Post-Disruption
592,2025-03-16,2,1,104,11806,4132,14,46487,30589.0,Post-Disruption
593,2023-04-08,3,1,103,6370,3514,9,52069,16534.0,Pre-Disruption
594,2025-03-08,4,1,103,1446,1925,3,28147,4976.0,Post-Disruption
595,2025-05-08,2,1,102,11807,4606,14,52216,31360.5,Post-Disruption
596,2024-03-10,1,4,102,8468,2729,6,36893,22871.0,During-Disruption
597,2024-03-22,2,1,102,11701,4020,15,27934,31169.5,During-Disruption
598,2023-09-06,1,3,103,8618,2678,4,16723,23312.0,Pre-Disruption
599,2023-06-15,4,1,102,1444,2057,1,76319,4706.0,Pre-Disruption
600,2025-09-10,3,1,102,6332,3417,6,48893,16443.0,Post-Disruption
601,2025-10-16,2,4,102,11888,4535,15,77820,31359.0,Post-Disruption
602,2024-06-25,1,1,101,8521,2424,7,45500,22350.5,During-Disruption
603,2025-01-28,1,3,102,8464,2771,5,64294,21797.0,Post-Disruption
604,2023-03-22,1,1,103,8548,2529,7,59816,23302.0,Pre-Disruption
605,2023-05-13,3,4,101,6348,3457,6,39100,17682.0,Pre-Disruption
606,2025-03-07,2,2,103,11766,4367,13,80458,30443.0,Post-Disruption
607,2025-06-18,1,3,104,8458,2341,7,67201,22527.0,Post-Disruption
608,2023-05-18,2,1,101,11814,4589,15,27234,30314.0,Pre-Disruption
609,2023-07-03,3,1,102,6215,3098,9,66865,16213.5,Pre-Disruption
610,2025-02-23,1,4,101,8636,2826,5,33162,22835.0,Post-Disruption
611,2025-09-10,3,4,103,6146,2935,7,46457,16106.0,Post-Disruption
612,2023-03-10,3,1,101,6208,3365,8,25711,16561.0,Pre-Disruption
613,2024-06-29,4,1,104,1673,2171,2,58020,6087.5,During-Disruption
614,2023-02-22,1,1,102,8512,2637,4,70608,21860.0,Pre-Disruption
615,2023-07-24,1,1,102,8432,2790,4,52098,21592.0,Pre-Disruption
616,2023-05-06,1,3,104,8679,2390,7,70112,22640.5,Pre-Disruption
617,2023-02-12,1,1,103,8691,2296,4,55018,22364.5,Pre-Disruption
618,2023-04-21,1,1,101,8561,2703,4,52106,23118.5,Pre-Disruption
619,2025-01-30,2,2,103,11789,4366,12,82295,31335.5,Post-Disruption
620,2025-04-27,2,1,103,11750,4149,12,78828,30265.0,Post-Disruption
621,2023-04-05,3,3,103,6243,2942,7,62883,16937.5,Pre-Disruption
622,2025-06-18,1,4,102,8503,2496,4,32504,23017.5,Post-Disruption
623,2023-12-26,2,1,101,11869,4318,15,19995,30626.5,During-Disruption
624,2025-06-18,3,3,102,6115,3117,7,34946,16336.5,Post-Disruption
625,2023-10-08,3,1,102,6232,3387,8,81609,16389.0,Pre-Disruption
626,2024-10-28,3,1,102,6269,3045,6,37795,16659.5,During-Disruption
627,2023-04-03,3,1,101,6129,3227,8,51946,16189.5,Pre-Disruption
628,2024-11-02,4,1,104,1559,1858,3,21387,5589.5,During-Disruption
629,2023-03-02,1,1,102,8546,2765,7,56184,22037.0,Pre-Disruption
630,2024-09-25,2,1,102,11936,4118,14,75945,31582.0,During-Disruption
631,2025-12-10,1,4,102,8574,2341,4,50805,23376.0,Post-Disruption
632,2025-10-25,1,3,101,8471,2489,7,30722,22264.5,Post-Disruption
633,2024-08-26,1,4,101,8526,2838,7,29446,23152.0,During-Disruption
634,2024-11-12,1,2,103,8595,2424,5,79878,23222.5,During-Disruption
635,2024-06-17,1,1,102,8584,2428,7,35869,23121.0,During-Disruption
636,2025-04-17,1,1,102,8549,2456,6,78811,22632.5,Post-Disruption
637,2024-10-06,1,1,101,8613,2444,4,34019,22269.5,During-Disruption
638,2023-08-21,4,1,101,1493,1775,2,51042,5144.5,Pre-Disruption
639,2024-06-07,1,2,102,8457,2554,6,79219,22982.5,During-Disruption
640,2023-12-12,3,2,104,6318,3421,9,37689,16926.0,During-Disruption
641,2025-12-05,1,1,103,8618,2794,4,31084,22055.0,Post-Disruption
642,2024-06-29,4,1,103,1412,1738,4,29307,4430.0,During-Disruption
643,2025-03-04,3,1,102,6382,3018,7,39253,16657.0,Post-Disruption
644,2023-09-06,2,1,103,11839,4638,13,61136,30623.5,Pre-Disruption
645,2023-02-16,2,1,103,11973,4610,12,36020,30947.5,Pre-Disruption
646,2023-08-02,1,3,102,8518,2777,6,62961,22651.0,Pre-Disruption
647,2023-08-27,4,1,103,1670,1858,1,45412,4855.0,Pre-Disruption
648,2025-12-15,3,3,101,6196,3554,8,54347,16420.0,Post-Disruption
649,2023-12-16,3,1,102,6146,3470,6,20586,16599.0,During-Disruption
650,2023-04-17,2,1,101,11851,4191,13,80383,30539.5,Pre-Disruption
651,2025-04-10,1,3,102,8572,2329,5,36328,22472.0,Post-Disruption
652,2023-02-17,3,2,101,6374,3057,9,33841,16763.0,Pre-Disruption
653,2023-12-03,1,1,103,8636,2877,5,53840,22649.0,During-Disruption
654,2025-11-15,2,4,104,11730,4260,15,19092,31032.0,Post-Disruption
655,2025-03-14,1,1,101,8612,2589,5,17080,22990.0,Post-Disruption
656,2023-01-08,4,1,101,1671,2244,2,29157,4807.5,Pre-Disruption
657,2024-09-16,1,3,104,8477,2723,7,59830,22990.5,During-Disruption
658,2024-12-19,1,3,104,8678,2331,4,49511,22856.0,During-Disruption
659,2023-10-30,2,1,101,11740,4407,12,51017,30220.0,Pre-Disruption
660,2024-09-30,3,1,101,6245,3052,6,19479,16567.5,During-Disruption
661,2023-02-25,2,4,101,11711,4281,14,55635,29801.5,Pre-Disruption
662,2024-12-26,1,1,102,8647,2766,6,56174,23134.5,During-Disruption
663,2024-06-09,1,1,101,8628,2837,5,21350,23481.0,During-Disruption
664,2024-04-18,3,2,101,6278,2945,7,55806,17199.0,During-Disruption
665,2023-01-28,4,4,104,1559,2285,2,67459,4705.5,Pre-Disruption
666,2023-03-19,3,1,104,6320,3198,9,53480,16478.0,Pre-Disruption
667,2023-12-31,2,3,102,11863,4020,14,17476,30362.5,During-Disruption
668,2024-10-27,4,2,102,1567,1764,3,78452,4421.5,During-Disruption
669,2024-06-09,2,1,103,11918,4267,12,15551,31624.0,During-Disruption
670,2024-11-29,2,3,101,11769,4100,14,60137,30099.5,During-Disruption
671,2025-06-01,2,4,101,11959,4660,15,38713,30711.5,Post-Disruption
672,2025-10-27,2,1,104,11762,4652,15,39688,30821.0,Post-Disruption
